"Mod name","Registry name","Item ID","Display name","Exists"
"Industrial Foregoing","industrialforegoing:black_hole_controller","industrialforegoing:black_hole_controller","Black Hole Controller","true"
"Industrial Foregoing","industrialforegoing:block_breaker","industrialforegoing:block_breaker","Block Breaker","true"
"Industrial Foregoing","industrialforegoing:block_placer","industrialforegoing:block_placer","Block Placer","true"
"Industrial Foregoing","industrialforegoing:common_black_hole_tank","industrialforegoing:common_black_hole_tank","Common Black Hole Tank","true"
"Industrial Foregoing","industrialforegoing:common_black_hole_unit","industrialforegoing:common_black_hole_unit","Common Black Hole Unit","true"
"Industrial Foregoing","industrialforegoing:conveyor","industrialforegoing:conveyor","Conveyor Belt","true"
"Industrial Foregoing","industrialforegoing:dark_glass","industrialforegoing:dark_glass","Dark Glass","true"
"Industrial Foregoing","industrialforegoing:dissolution_chamber","industrialforegoing:dissolution_chamber","Dissolution Chamber","true"
"Industrial Foregoing","industrialforegoing:dye_mixer","industrialforegoing:dye_mixer","Dye Mixer","true"
"Industrial Foregoing","industrialforegoing:enchantment_applicator","industrialforegoing:enchantment_applicator","Enchantment Applicator","true"
"Industrial Foregoing","industrialforegoing:enchantment_extractor","industrialforegoing:enchantment_extractor","Enchantment Extractor","true"
"Industrial Foregoing","industrialforegoing:enchantment_factory","industrialforegoing:enchantment_factory","Enchantment Factory","true"
"Industrial Foregoing","industrialforegoing:enchantment_sorter","industrialforegoing:enchantment_sorter","Enchantment Sorter","true"
"Industrial Foregoing","industrialforegoing:essence_block","","block.industrialforegoing.essence_block","true"
"Industrial Foregoing","industrialforegoing:ether_gas_block","","block.industrialforegoing.ether_gas_block","true"
"Industrial Foregoing","industrialforegoing:fermentation_station","industrialforegoing:fermentation_station","Fermentation Station","true"
"Industrial Foregoing","industrialforegoing:fermented_ore_meat_block","","block.industrialforegoing.fermented_ore_meat_block","true"
"Industrial Foregoing","industrialforegoing:fluid_collector","industrialforegoing:fluid_collector","Fluid Collector","true"
"Industrial Foregoing","industrialforegoing:fluid_extractor","industrialforegoing:fluid_extractor","Fluid Extractor","true"
"Industrial Foregoing","industrialforegoing:fluid_laser_base","industrialforegoing:fluid_laser_base","Fluid Laser Base","true"
"Industrial Foregoing","industrialforegoing:fluid_placer","industrialforegoing:fluid_placer","Fluid Placer","true"
"Industrial Foregoing","industrialforegoing:fluid_sieving_machine","industrialforegoing:fluid_sieving_machine","Fluid Sieving Machine","true"
"Industrial Foregoing","industrialforegoing:hydroponic_bed","industrialforegoing:hydroponic_bed","Hydroponic Bed","true"
"Industrial Foregoing","industrialforegoing:infinity_charger","industrialforegoing:infinity_charger","Infinity Charger","true"
"Industrial Foregoing","industrialforegoing:laser_drill","industrialforegoing:laser_drill","Laser Drill","true"
"Industrial Foregoing","industrialforegoing:latex_block","","block.industrialforegoing.latex_block","true"
"Industrial Foregoing","industrialforegoing:latex_processing_unit","industrialforegoing:latex_processing_unit","Latex Processing Unit","true"
"Industrial Foregoing","industrialforegoing:machine_frame_advanced","industrialforegoing:machine_frame_advanced","Advanced Machine Frame","true"
"Industrial Foregoing","industrialforegoing:machine_frame_pity","industrialforegoing:machine_frame_pity","Pity Machine Frame","true"
"Industrial Foregoing","industrialforegoing:machine_frame_simple","industrialforegoing:machine_frame_simple","Simple Machine Frame","true"
"Industrial Foregoing","industrialforegoing:machine_frame_supreme","industrialforegoing:machine_frame_supreme","Supreme Machine Frame","true"
"Industrial Foregoing","industrialforegoing:marine_fisher","industrialforegoing:marine_fisher","Marine Fisher","true"
"Industrial Foregoing","industrialforegoing:material_stonework_factory","industrialforegoing:material_stonework_factory","Material StoneWork Factory","true"
"Industrial Foregoing","industrialforegoing:meat_block","","block.industrialforegoing.meat_block","true"
"Industrial Foregoing","industrialforegoing:mechanical_dirt","industrialforegoing:mechanical_dirt","Mechanical Dirt","true"
"Industrial Foregoing","industrialforegoing:mob_crusher","industrialforegoing:mob_crusher","Mob Crusher","true"
"Industrial Foregoing","industrialforegoing:mob_detector","industrialforegoing:mob_detector","Mob Detector","true"
"Industrial Foregoing","industrialforegoing:mob_duplicator","industrialforegoing:mob_duplicator","Mob Duplicator","true"
"Industrial Foregoing","industrialforegoing:mob_slaughter_factory","industrialforegoing:mob_slaughter_factory","Mob Slaughter Factory","true"
"Industrial Foregoing","industrialforegoing:mycelial_crimed","industrialforegoing:mycelial_crimed","Crimed Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_culinary","industrialforegoing:mycelial_culinary","Culinary Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_death","industrialforegoing:mycelial_death","Death Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_disenchantment","industrialforegoing:mycelial_disenchantment","Disenchantment Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_ender","industrialforegoing:mycelial_ender","Ender Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_explosive","industrialforegoing:mycelial_explosive","Explosive Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_frosty","industrialforegoing:mycelial_frosty","Frosty Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_furnace","industrialforegoing:mycelial_furnace","Furnace Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_halitosis","industrialforegoing:mycelial_halitosis","Halitosis Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_magma","industrialforegoing:mycelial_magma","Magma Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_meatallurgic","industrialforegoing:mycelial_meatallurgic","Meatallurgic Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_netherstar","industrialforegoing:mycelial_netherstar","Netherstar Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_pink","industrialforegoing:mycelial_pink","Pink Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_potion","industrialforegoing:mycelial_potion","Potion Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_reactor","industrialforegoing:mycelial_reactor","Mycelial Reactor","true"
"Industrial Foregoing","industrialforegoing:mycelial_rocket","industrialforegoing:mycelial_rocket","Rocket Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:mycelial_slimey","industrialforegoing:mycelial_slimey","Slimey Mycelial Generator","true"
"Industrial Foregoing","industrialforegoing:ore_laser_base","industrialforegoing:ore_laser_base","Ore Laser Base","true"
"Industrial Foregoing","industrialforegoing:pink_slime_block","","block.industrialforegoing.pink_slime_block","true"
"Industrial Foregoing","industrialforegoing:pitiful_generator","industrialforegoing:pitiful_generator","Pitiful Generator","true"
"Industrial Foregoing","industrialforegoing:pity_black_hole_tank","industrialforegoing:pity_black_hole_tank","Pity Black Hole Tank","true"
"Industrial Foregoing","industrialforegoing:pity_black_hole_unit","industrialforegoing:pity_black_hole_unit","Pity Black Hole Unit","true"
"Industrial Foregoing","industrialforegoing:plant_fertilizer","industrialforegoing:plant_fertilizer","Plant Fertilizer","true"
"Industrial Foregoing","industrialforegoing:plant_gatherer","industrialforegoing:plant_gatherer","Plant Gatherer","true"
"Industrial Foregoing","industrialforegoing:plant_sower","industrialforegoing:plant_sower","Plant Sower","true"
"Industrial Foregoing","industrialforegoing:potion_brewer","industrialforegoing:potion_brewer","Potion Brewer","true"
"Industrial Foregoing","industrialforegoing:raw_ore_meat_block","","block.industrialforegoing.raw_ore_meat_block","true"
"Industrial Foregoing","industrialforegoing:resourceful_furnace","industrialforegoing:resourceful_furnace","Resourceful Furnace","true"
"Industrial Foregoing","industrialforegoing:sewage_block","","block.industrialforegoing.sewage_block","true"
"Industrial Foregoing","industrialforegoing:sewage_composter","industrialforegoing:sewage_composter","Sewage Composter","true"
"Industrial Foregoing","industrialforegoing:sewer","industrialforegoing:sewer","Sewer","true"
"Industrial Foregoing","industrialforegoing:simple_black_hole_tank","industrialforegoing:simple_black_hole_tank","Simple Black Hole Tank","true"
"Industrial Foregoing","industrialforegoing:simple_black_hole_unit","industrialforegoing:simple_black_hole_unit","Simple Black Hole Unit","true"
"Industrial Foregoing","industrialforegoing:sludge_block","","block.industrialforegoing.sludge_block","true"
"Industrial Foregoing","industrialforegoing:sludge_refiner","industrialforegoing:sludge_refiner","Sludge Refiner","true"
"Industrial Foregoing","industrialforegoing:spores_recreator","industrialforegoing:spores_recreator","Spores Recreator","true"
"Industrial Foregoing","industrialforegoing:stasis_chamber","industrialforegoing:stasis_chamber","Stasis Chamber","true"
"Industrial Foregoing","industrialforegoing:supreme_black_hole_tank","industrialforegoing:supreme_black_hole_tank","Supreme Black Hole Tank","true"
"Industrial Foregoing","industrialforegoing:supreme_black_hole_unit","industrialforegoing:supreme_black_hole_unit","Supreme Black Hole Unit","true"
"Industrial Foregoing","industrialforegoing:washing_factory","industrialforegoing:washing_factory","Washing Factory","true"
"Industrial Foregoing","industrialforegoing:water_condensator","industrialforegoing:water_condensator","Water Condensator","true"
"Industrial Foregoing","industrialforegoing:wither_builder","industrialforegoing:wither_builder","Wither Builder","true"
"IntegratedCrafting","integratedcrafting:part_crafting_writer","","block.integratedcrafting.part_crafting_writer","true"
"IntegratedCrafting","integratedcrafting:part_interface_crafting","","block.integratedcrafting.part_interface_crafting","true"
"IntegratedDynamics","integrateddynamics:block_liquid_chorus","integrateddynamics:block_liquid_chorus","Liquid Chorus","true"
"IntegratedDynamics","integrateddynamics:block_menril_resin","integrateddynamics:block_menril_resin","Menril Resin","true"
"IntegratedDynamics","integrateddynamics:cable","integrateddynamics:cable","Logic Cable","true"
"IntegratedDynamics","integrateddynamics:coal_generator","integrateddynamics:coal_generator","Generator","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_block","integrateddynamics:crystalized_chorus_block","Block of Crystalized Chorus","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_block_slab","integrateddynamics:crystalized_chorus_block_slab","Crystalized Chorus Slab","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_block_stairs","integrateddynamics:crystalized_chorus_block_stairs","Crystalized Chorus Stairs","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_brick","integrateddynamics:crystalized_chorus_brick","Crystalized Chorus Brick","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_brick_slab","integrateddynamics:crystalized_chorus_brick_slab","Crystalized Chorus Brick Slab","true"
"IntegratedDynamics","integrateddynamics:crystalized_chorus_brick_stairs","integrateddynamics:crystalized_chorus_brick_stairs","Crystalized Chorus Brick Stairs","true"
"IntegratedDynamics","integrateddynamics:crystalized_menril_block","integrateddynamics:crystalized_menril_block","Block of Crystalized Menril","true"
"IntegratedDynamics","integrateddynamics:crystalized_menril_block_slab","integrateddynamics:crystalized_menril_block_slab","Crystalized Menril Slab","true"
"IntegratedDynamics","integrateddynamics:crystalized_menril_block_stairs","integrateddynamics:crystalized_menril_block_stairs","Crystalized Menril Stairs","true"
"IntegratedDynamics","integrateddynamics:crystalized_menril_brick","integrateddynamics:crystalized_menril_brick","Crystalized Menril Brick","true"
"IntegratedDynamics","integrateddynamics:crystalized_menril_brick_slab","integrateddynamics:crystalized_menril_brick_slab","Crystalized Menril Brick Slab","true"
